1603787406.37817264,-0.00890600,-0.00878400,1.02321400,0.12058606,-0.05461291,-0.31738000,0.98364000,0.12694500,0.21499562,-1.74539608,-0.06986261
1603787406.44053316,-0.01195600,-0.01085800,1.02406800,-0.00182903,0.13602013,-0.03738000,0.07364000,-0.15305500,0.22274189,-1.74320374,-0.08126279
1603787406.50359488,-0.01024800,-0.01110200,1.02321400,-0.00919380,-0.04779414,-0.07238000,0.52864000,0.02194500,0.21660333,-1.74510377,-0.08228588
1603787406.56601954,-0.01000400,-0.01037000,1.03224200,0.04367334,0.25216075,-0.03738000,0.42364000,0.09194500,0.21660333,-1.74510377,-0.08228588
1603787406.62847376,-0.01073600,-0.01110200,1.05749600,-0.13248215,-0.02537864,-0.00238000,0.31864000,0.02194500,0.21806489,-1.74539608,-0.07760889
1603787406.69012547,-0.01037000,-0.01146800,1.02419000,0.18904857,-0.00700076,0.20762000,-0.20636000,-0.29305500,0.21806489,-1.74539608,-0.07760889
1603787406.75281000,-0.01305400,-0.01024800,1.02589800,0.03850377,0.14363354,0.17262000,0.10864000,-0.01305500,0.22025723,-1.74174218,-0.07410114
1603787406.81600976,-0.01037000,-0.01024800,1.02284800,-0.09789769,-0.00689114,-0.00238000,0.35364000,0.09194500,0.21411868,-1.74802689,-0.07293189
1603787406.87830639,-0.00915000,-0.01098000,1.02419000,-0.00002970,-0.07706252,-0.31738000,0.77364000,0.05694500,0.21411868,-1.74802689,-0.07293189
1603787406.94072032,-0.01110200,-0.00976000,1.02553200,0.06385682,0.03655930,-0.07238000,0.38864000,0.12694500,0.21601871,-1.74744227,-0.07205495
1603787407.00307250,-0.01049200,-0.01183400,1.01943200,-0.05261566,0.09817056,-0.10738000,0.70364000,0.02194500,0.20973400,-1.74408068,-0.07424730
1603787407.06530786,-0.01073600,-0.01159000,1.02894800,-0.03968958,-0.03042727,-0.14238000,0.52864000,-0.01305500,0.20973400,-1.74408068,-0.07424730
1603787407.12780619,-0.01012600,-0.01232200,1.05505600,0.12560812,0.24422240,-0.07238000,0.49364000,0.02194500,0.21119556,-1.75021923,-0.06840105
1603787407.18923068,-0.01073600,-0.01085800,1.02528800,0.11016392,0.00984658,0.13762000,0.10864000,0.09194500,0.21879567,-1.74802689,-0.07819351
1603787407.25241184,-0.00951600,-0.00976000,1.02382400,0.30450084,-0.15634514,-0.28238000,0.98364000,0.23194500,0.21879567,-1.74802689,-0.07819351
1603787407.31517744,-0.00963800,-0.01098000,1.02406800,-0.09115717,-0.04780307,0.06762000,0.35364000,0.05694500,0.21938030,-1.74539608,-0.07775504
1603787407.37763715,-0.01171200,-0.01061400,1.02394600,-0.09962470,0.06357529,0.03262000,0.31864000,-0.04805500,0.21938030,-1.74539608,-0.07775504
1603787407.44052339,-0.00951600,-0.01000400,1.02272600,-0.05764588,-0.05412104,0.06762000,0.24864000,-0.08305500,0.22171880,-1.74466530,-0.06957030
1603787407.50287604,-0.01049200,-0.01061400,1.02358000,0.02242317,-0.00421919,-0.17738000,0.63364000,0.05694500,0.22098802,-1.74612686,-0.07717042
1603787407.56572700,-0.00902800,-0.00976000,1.02870400,0.06678419,-0.08272222,-0.21238000,0.77364000,0.02194500,0.22098802,-1.74612686,-0.07717042
1603787407.62798905,-0.00927200,-0.00890600,1.02931400,0.11672813,0.13234779,-0.07238000,0.49364000,0.02194500,0.21952645,-1.74729611,-0.07117802
1603787407.69152737,-0.01122400,-0.00902800,1.02541000,0.10801559,0.03966774,0.13762000,0.24864000,-0.04805500,0.21704180,-1.74188834,-0.07307805
1603787407.75400400,-0.01061400,-0.01000400,1.02236000,0.05182839,0.10305642,-0.21238000,0.56364000,0.19694500,0.21704180,-1.74188834,-0.07307805
1603787407.81629372,-0.01134600,-0.01159000,1.02467800,0.17586344,0.03330106,0.17262000,0.00364000,-0.08305500,0.21645718,-1.74466530,-0.07702426
1603787407.87926292,-0.01134600,-0.01049200,1.01979800,-0.14145614,0.14588053,-0.24738000,0.49364000,0.26694500,0.21967261,-1.74656533,-0.06708565
1603787407.94140077,-0.01110200,-0.01146800,1.02467800,-0.26647559,0.26420675,0.03262000,0.45864000,-0.08305500,0.21967261,-1.74656533,-0.06708565
1603787408.00358629,-0.01085800,-0.01073600,1.02480000,0.23658694,0.10957801,-0.14238000,0.59864000,0.12694500,0.22624963,-1.74641918,-0.07746273
1603787408.06617737,-0.01085800,-0.01110200,1.02577600,0.06659874,0.01979420,-0.07238000,0.49364000,0.19694500,0.22624963,-1.74641918,-0.07746273
1603787408.12833357,-0.01061400,-0.01146800,1.02345800,-0.02883795,0.00606868,-0.10738000,0.38864000,-0.04805500,0.21514177,-1.74729611,-0.07234727
1603787408.18974519,-0.01049200,-0.00744200,1.02053000,0.19462567,-0.10114736,-0.14238000,0.52864000,0.02194500,0.22434961,-1.74992692,-0.07512423
1603787408.25234556,-0.01049200,-0.01317600,1.02382400,-0.17939085,0.40917400,-0.24738000,0.70364000,-0.01305500,0.22434961,-1.74992692,-0.07512423
1603787408.31485271,-0.01207800,-0.00988200,1.02284800,-0.09141698,-0.12277193,0.03262000,-0.13636000,0.02194500,0.21689564,-1.74904999,-0.07746273
1603787408.37756205,-0.01110200,-0.01073600,1.02211600,0.20212488,0.07588577,-0.07238000,0.59864000,0.09194500,0.21908799,-1.74919614,-0.07190880
1603787408.43996263,-0.01281000,-0.00988200,1.02565400,-0.08425328,-0.13665228,-0.17738000,0.45864000,-0.15305500,0.21908799,-1.74919614,-0.07190880
1603787408.50238204,-0.01049200,-0.01146800,1.02419000,0.12396800,-0.00400229,-0.00238000,0.38864000,0.05694500,0.22201111,-1.74612686,-0.06883952
1603787408.56534147,-0.01000400,-0.01049200,1.02650800,-0.10472951,-0.02738042,0.03262000,0.38864000,-0.04805500,0.22201111,-1.74612686,-0.07527039
1603787408.62672186,-0.00951600,-0.01073600,1.02431200,0.01194105,-0.05519365,0.17262000,-0.10136000,0.05694500,0.21777258,-1.74831920,-0.07527039
1603787408.68938637,-0.01183400,-0.01049200,1.02541000,0.02921250,0.07037277,-0.38738000,0.94864000,0.37194500,0.22084186,-1.74729611,-0.07497808
1603787408.75228858,-0.01098000,-0.01085800,1.02553200,0.00584892,0.02595255,-0.07238000,0.49364000,0.12694500,0.22084186,-1.74729611,-0.07497808
1603787408.81490350,-0.01037000,-0.01159000,1.02455600,-0.03566007,-0.00075351,-0.17738000,0.59864000,0.02194500,0.20929553,-1.74188834,-0.07848582
1603787408.87736964,-0.01073600,-0.01488400,1.02589800,-0.21873996,-0.00154508,0.24262000,-0.03136000,-0.18805500,0.22347267,-1.75241158,-0.07980123
1603787408.94317222,-0.01171200,-0.01073600,1.02394600,0.00375429,0.06910616,-0.17738000,0.59864000,0.09194500,0.22347267,-1.75241158,-0.07980123
1603787409.00614166,-0.01073600,-0.01195600,1.02394600,-0.03683924,0.27595685,0.03262000,0.28364000,-0.04805500,0.21251096,-1.74904999,-0.07483192
1603787409.06870389,-0.01134600,-0.01061400,1.02467800,0.10120034,0.04648285,-0.07238000,0.56364000,-0.01305500,0.21791874,-1.74641918,-0.08009354
1603787409.13169718,-0.00988200,-0.01122400,1.02284800,-0.05136127,-0.03314648,-0.21238000,0.84364000,0.16194500,0.21791874,-1.74641918,-0.08009354
1603787409.19405890,-0.01207800,-0.01110200,1.02736200,-0.01029154,0.09002372,-0.03738000,0.14364000,0.02194500,0.21806489,-1.74934230,-0.07950892
1603787409.25620365,-0.01207800,-0.00951600,1.02382400,0.07992922,0.04746262,-0.21238000,0.70364000,0.02194500,0.22420345,-1.74583455,-0.07410114
1603787409.31845069,-0.01171200,-0.00963800,1.02980200,0.07622105,-0.08517283,0.17262000,0.10864000,0.09194500,0.22420345,-1.74583455,-0.07410114
1603787409.38062692,-0.01195600,-0.01000400,1.02162800,0.12666032,-0.10167452,-0.17738000,0.38864000,0.12694500,0.21236481,-1.74598071,-0.07731657
1603787409.44285083,-0.01012600,-0.01012600,1.02382400,-0.05201122,-0.19015140,-0.21238000,0.42364000,0.02194500,0.21236481,-1.74598071,-0.07731657
1603787409.50438070,-0.01146800,-0.01049200,1.02589800,-0.00049012,0.05991053,-0.35238000,0.84364000,0.23194500,0.21484946,-1.74627302,-0.08097048
1603787409.56675601,-0.01061400,-0.01171200,1.02589800,-0.04529950,0.00862170,-0.07238000,0.28364000,0.05694500,0.21879567,-1.74086524,-0.07453961
1603787409.62898540,-0.01085800,-0.01305400,1.02687400,-0.11584412,0.15444310,0.10262000,0.14364000,-0.01305500,0.21879567,-1.74086524,-0.07453961
1603787409.69207001,-0.01122400,-0.01171200,1.02638600,-0.02201236,-0.01909091,-0.00238000,0.14364000,0.23194500,0.21368021,-1.74393452,-0.07439345
1603787409.75425553,-0.01110200,-0.01171200,1.02126200,-0.09249326,0.02166163,-0.00238000,0.24864000,0.12694500,0.21981877,-1.74583455,-0.08506285
1603787409.81641316,-0.00951600,-0.01000400,1.02284800,-0.17887950,0.14928976,-0.03738000,0.42364000,0.23194500,0.21981877,-1.74583455,-0.08506285
1603787409.87909675,-0.01122400,-0.01024800,1.02553200,0.12065496,0.06142855,-0.00238000,0.35364000,-0.01305500,0.21923414,-1.74218065,-0.08623210
1603787409.94226909,-0.01000400,-0.01171200,1.02541000,-0.04995654,-0.24600887,-0.03738000,0.21364000,-0.08305500,0.21923414,-1.74218065,-0.07950892
1603787410.00440216,-0.00988200,-0.01220000,1.02431200,-0.04908664,0.37416136,-0.17738000,0.38864000,0.12694500,0.22069570,-1.75241158,-0.07950892
1603787410.06668687,-0.01049200,-0.01110200,1.02504400,-0.08831129,-0.00236211,-0.07238000,0.35364000,0.16194500,0.22449576,-1.74320374,-0.07760889
1603787410.12887836,-0.00963800,-0.01098000,1.02431200,-0.00309718,-0.04714936,-0.14238000,0.42364000,-0.04805500,0.22449576,-1.74320374,-0.07760889
1603787410.19103265,-0.01122400,-0.01171200,1.02724000,-0.04077872,-0.07712714,-0.07238000,0.49364000,-0.29305500,0.21382637,-1.74115756,-0.08053201
1603787410.25380516,-0.01134600,-0.01244400,1.02602000,-0.08241094,0.03927314,-0.07238000,0.80864000,0.16194500,0.21733411,-1.74641918,-0.08023970
1603787410.31523752,-0.01024800,-0.01171200,1.02443400,-0.14185233,-0.14575184,-0.00238000,0.31864000,0.09194500,0.21733411,-1.74641918,-0.08023970
1603787410.37680650,-0.01110200,-0.01207800,1.02614200,0.06056352,0.00530199,-0.00238000,0.35364000,0.05694500,0.22449576,-1.74028062,-0.07658579
1603787410.43969274,-0.01012600,-0.01244400,1.02614200,-0.00734387,-0.02215697,-0.07238000,0.42364000,0.12694500,0.22215726,-1.73925753,-0.06854721
1603787410.50229311,-0.01085800,-0.01110200,1.02541000,-0.00970552,0.02101770,-0.00238000,0.28364000,-0.01305500,0.22215726,-1.73925753,-0.06854721
1603787410.56522298,-0.00927200,-0.01305400,1.02419000,-0.06408053,-0.06810556,-0.03738000,0.24864000,0.05694500,0.22639579,-1.74641918,-0.07717042
1603787410.62752914,-0.00951600,-0.01037000,1.02516600,0.03102580,-0.05392102,-0.52738000,0.63364000,0.37194500,0.22639579,-1.74641918,-0.07717042
1603787410.69075036,-0.01159000,-0.01012600,1.02394600,0.04627098,0.06057105,0.06762000,0.21364000,-0.01305500,0.22581117,-1.74188834,-0.07059339
1603787410.75310898,-0.01122400,-0.01207800,1.02309200,-0.04387570,0.02245489,-0.07238000,0.21364000,0.05694500,0.21981877,-1.74583455,-0.07103186
1603787410.81526399,-0.01061400,-0.01098000,1.03736600,-0.00069819,0.09306269,-0.31738000,0.91364000,0.09194500,0.21981877,-1.74583455,-0.07103186
1603787410.87850046,-0.01073600,-0.00878400,1.02516600,0.12151218,-0.20561899,-0.07238000,0.42364000,0.23194500,0.22537270,-1.74451915,-0.06883952
1603787410.94089651,-0.01061400,-0.01000400,1.02663000,-0.05478335,-0.09044094,0.69762000,-0.83636000,-0.43305500,0.21353405,-1.74378837,-0.07337036
1603787411.00333428,-0.01085800,-0.01232200,1.02284800,0.05889789,-0.25259104,-0.10738000,1.33364000,0.44194500,0.21353405,-1.74378837,-0.07337036
1603787411.06555438,-0.01061400,-0.01061400,1.02565400,-0.12988640,0.20935684,-0.28238000,0.70364000,0.47694500,0.21748027,-1.74627302,-0.07322420
1603787411.12777710,-0.01134600,-0.01183400,1.02614200,0.04700984,0.04610037,-0.00238000,0.35364000,0.05694500,0.22405729,-1.74276527,-0.07556270
1603787411.19058943,-0.01195600,-0.01110200,1.02541000,0.12528023,0.08496347,-0.10738000,0.52864000,0.02194500,0.22405729,-1.74276527,-0.07556270
1603787411.25329161,-0.01146800,-0.01024800,1.02528800,0.03657054,0.05697157,0.13762000,0.17864000,-0.01305500,0.21791874,-1.74802689,-0.07439345
1603787411.31566119,-0.01122400,-0.01024800,1.02480000,0.03999321,0.03951157,-0.24738000,0.38864000,0.12694500,0.21791874,-1.74802689,-0.07439345
1603787411.37818098,-0.00939400,-0.01134600,1.02492200,-0.02498358,-0.05969498,-0.03738000,0.28364000,-0.04805500,0.22347267,-1.74583455,-0.07483192
1603787411.44069815,-0.00976000,-0.01012600,1.02760600,0.04787402,-0.03649218,-0.03738000,0.49364000,0.09194500,0.21499562,-1.74568840,-0.07921660
1603787411.50340152,-0.01061400,-0.01000400,1.02260400,0.05196882,0.15756509,-0.07238000,0.56364000,0.19694500,0.21499562,-1.74568840,-0.07921660
1603787411.56560206,-0.00976000,-0.01171200,1.02345800,0.04560774,0.15694270,-0.03738000,0.38864000,0.23194500,0.21353405,-1.74919614,-0.07673195
1603787411.62862277,-0.01073600,-0.01085800,1.02101800,0.06476165,-0.10138906,-0.14238000,1.01864000,0.44194500,0.21674949,-1.74568840,-0.07190880
1603787411.69118071,-0.01073600,-0.01256600,1.02431200,0.21663040,-0.28035717,-0.03738000,-0.03136000,-0.04805500,0.21674949,-1.74568840,-0.07190880
1603787411.75330019,-0.01122400,-0.01122400,1.02589800,0.00779217,0.03757516,-0.14238000,0.45864000,-0.01305500,0.20914937,-1.74203449,-0.07819351
1603787411.81633329,-0.01110200,-0.01122400,1.02528800,-0.00491905,0.12594010,-0.24738000,0.63364000,0.05694500,0.21996492,-1.74188834,-0.07833967
1603787411.87867260,-0.01024800,-0.01110200,1.02541000,-0.12223924,-0.01069856,-0.07238000,0.45864000,0.05694500,0.21996492,-1.74188834,-0.07833967
1603787411.94091082,-0.00988200,-0.01159000,1.02370200,-0.03845353,-0.03248222,-0.07238000,0.42364000,0.16194500,0.21733411,-1.74451915,-0.08009354
1603787412.00317836,-0.01134600,-0.01037000,1.02626400,0.02824721,0.05172180,-0.24738000,0.59864000,0.23194500,0.21733411,-1.74451915,-0.08009354
1603787412.06617355,-0.01098000,-0.01049200,1.02577600,0.02740702,0.02478973,-0.14238000,0.80864000,0.09194500,0.21309559,-1.74788074,-0.07936276
1603787412.12904811,-0.01098000,-0.00963800,1.02358000,0.07297217,0.02712941,0.34762000,-0.24136000,-0.15305500,0.21660333,-1.74276527,-0.07790120
1603787412.19147515,-0.00890600,-0.01268800,1.02309200,-0.09805797,0.06155729,-0.03738000,0.14364000,0.09194500,0.21660333,-1.74276527,-0.07790120
1603787412.25451636,-0.01232200,-0.01159000,1.02321400,-0.03651224,-0.02047530,-0.17738000,0.73864000,0.16194500,0.21324174,-1.74773458,-0.07804735
1603787412.31668520,-0.01134600,-0.01122400,1.02309200,-0.08438533,0.13669828,-0.21238000,-0.03136000,-0.04805500,0.20885706,-1.74861152,-0.07278574
1603787412.37907553,-0.01110200,-0.01122400,1.02272600,-0.01631728,0.01396562,-0.00238000,0.45864000,-0.08305500,0.20885706,-1.74861152,-0.07278574
1603787412.44132113,-0.01037000,-0.01159000,1.02589800,-0.13073167,-0.15109654,-0.07238000,0.35364000,0.09194500,0.22215726,-1.74612686,-0.06796258
1603787412.50422931,-0.00988200,-0.01098000,1.02370200,-0.03742931,0.08293760,0.03262000,0.24864000,0.02194500,0.21572640,-1.74612686,-0.07468576
1603787412.56722140,-0.01159000,-0.01098000,1.02541000,-0.10096214,0.15312591,0.03262000,0.28364000,0.30194500,0.21572640,-1.74612686,-0.07468576
1603787412.62935114,-0.01159000,-0.01159000,1.02675200,0.00042106,0.05856612,0.03262000,0.21364000,-0.01305500,0.22171880,-1.74291143,-0.07468576
1603787412.69147444,-0.00890600,-0.01110200,1.02260400,-0.00942023,-0.08859895,-0.03738000,0.31864000,0.23194500,0.22171880,-1.74291143,-0.07468576
1603787412.75388813,-0.01122400,-0.01073600,1.02821600,0.03185506,-0.04645449,-0.56238000,1.26364000,0.19694500,0.22128033,-1.74451915,-0.07833967
1603787412.81592011,-0.01122400,-0.01122400,1.02504400,0.07373540,-0.04874960,-0.03738000,0.38864000,-0.08305500,0.21382637,-1.74583455,-0.07190880
1603787412.87900376,-0.00963800,-0.01012600,1.02565400,0.04679662,-0.06951541,-0.35238000,0.80864000,0.09194500,0.21382637,-1.74583455,-0.07190880
1603787412.94127846,-0.00988200,-0.01085800,1.02126200,-0.13350529,0.29536822,-0.03738000,0.38864000,0.09194500,0.21777258,-1.73896521,-0.07527039
1603787413.00269127,-0.01268800,-0.01012600,1.02443400,0.00865403,0.12611275,0.03262000,0.24864000,0.02194500,0.21923414,-1.74481146,-0.07073955
1603787413.06596279,-0.01146800,-0.00988200,1.02480000,0.01359447,0.06583233,-0.24738000,0.84364000,0.51194500,0.21923414,-1.74481146,-0.07073955
1603787413.12867498,-0.01098000,-0.01085800,1.02650800,-0.01848402,0.02311727,-0.10738000,0.45864000,0.02194500,0.21660333,-1.74408068,-0.06650102
1603787413.19094896,-0.01195600,-0.01183400,1.02394600,0.06850561,0.08730065,-0.28238000,0.73864000,0.19694500,0.21748027,-1.74247296,-0.07892429
1603787413.25336504,-0.01122400,-0.01000400,1.02297000,0.05362155,0.03951304,-0.21238000,0.66864000,0.19694500,0.21748027,-1.74247296,-0.07892429
1603787413.31563115,-0.00915000,-0.00988200,1.02211600,0.05851667,-0.04720792,-0.35238000,0.84364000,0.09194500,0.21280327,-1.74729611,-0.07410114
1603787413.37863135,-0.01110200,-0.01220000,1.02394600,-0.07016847,0.03371872,0.34762000,-0.27636000,-0.04805500,0.21280327,-1.74729611,-0.07410114
1603787413.44081259,-0.00829600,-0.01146800,1.02553200,0.15579642,0.18952344,-0.07238000,0.98364000,0.26694500,0.21353405,-1.74466530,-0.07366267
1603787413.50229955,-0.01122400,-0.00963800,1.02455600,0.09526076,0.18151288,-0.14238000,0.45864000,0.09194500,0.22201111,-1.74554224,-0.07088571
1603787413.56529689,-0.01098000,-0.01085800,1.02455600,0.17056105,-0.05720103,-0.14238000,0.59864000,-0.39805500,0.22201111,-1.74554224,-0.07088571
1603787413.62762856,-0.01024800,-0.01085800,1.02321400,0.26507120,-0.01532389,0.10262000,0.14364000,0.02194500,0.21148787,-1.74466530,-0.07483192
1603787413.69062710,-0.01220000,-0.00988200,1.02382400,0.05760456,0.09752888,-0.07238000,0.59864000,0.16194500,0.21660333,-1.74218065,-0.07980123
1603787413.75294256,-0.01012600,-0.01146800,1.02431200,0.08017622,-0.02107111,-0.21238000,0.59864000,0.12694500,0.21660333,-1.74218065,-0.07980123
1603787413.81532431,-0.01110200,-0.01024800,1.02455600,0.04189229,0.03063930,-0.45738000,1.12364000,0.51194500,0.21967261,-1.73954984,-0.07132417
1603787413.87831950,-0.01244400,-0.00939400,1.02516600,0.08732522,0.10815344,-0.00238000,0.14364000,0.16194500,0.21967261,-1.73954984,-0.07249342
1603787413.94427013,-0.00939400,-0.01012600,1.03187600,-0.21386028,0.34044639,0.03262000,-0.55636000,-0.32805500,0.21631102,-1.74700380,-0.07249342
1603787414.00612473,-0.01293200,-0.01085800,1.02602000,-0.08260569,0.16264611,-0.17738000,0.42364000,0.02194500,0.22244958,-1.74598071,-0.07351652
1603787414.06804991,-0.00988200,-0.01085800,1.02431200,-0.08440848,-0.03407557,0.20762000,-0.03136000,-0.15305500,0.22244958,-1.74598071,-0.07351652
1603787414.12987852,-0.01012600,-0.01207800,1.02382400,-0.06528744,-0.01925927,-0.45738000,1.15864000,0.05694500,0.21470330,-1.74641918,-0.07410114
1603787414.19284081,-0.00976000,-0.01098000,1.02333600,-0.00228943,-0.04102809,0.03262000,0.35364000,0.05694500,0.21879567,-1.74524993,-0.07497808
1603787414.25503755,-0.01122400,-0.00927200,1.02516600,0.09424952,-0.08290016,-0.17738000,0.80864000,0.23194500,0.21879567,-1.74524993,-0.07497808
1603787414.31727171,-0.01085800,-0.01134600,1.02065200,0.23576114,-0.15598754,-0.03738000,-0.62636000,-0.29305500,0.21923414,-1.74378837,-0.07936276
1603787414.37955761,-0.01073600,-0.01146800,1.02541000,0.07871569,-0.00583172,-0.07238000,0.38864000,0.09194500,0.21587255,-1.74685764,-0.07950892
1603787414.44142985,-0.01061400,-0.01110200,1.02553200,0.00762613,0.01048675,-0.17738000,0.59864000,0.19694500,0.21587255,-1.74685764,-0.07950892
1603787414.50439668,-0.01049200,-0.01171200,1.02467800,0.24164346,0.00306847,-0.10738000,0.45864000,0.02194500,0.22084186,-1.74042678,-0.08213973
1603787414.56678796,-0.00902800,-0.01098000,1.02382400,0.14718592,-0.08114898,-0.07238000,0.49364000,-0.01305500,0.22084186,-1.74042678,-0.07877814
1603787414.62901378,-0.01159000,-0.01037000,1.02370200,0.03290568,0.06026110,-0.28238000,0.66864000,0.23194500,0.21484946,-1.74364221,-0.07877814
1603787414.69140744,-0.01098000,-0.01256600,1.02589800,-0.08931520,-0.03558958,-0.24738000,0.91364000,0.12694500,0.20988015,-1.74583455,-0.07497808
1603787414.75392246,-0.00927200,-0.01146800,1.02016400,-0.03160052,-0.01192900,0.10262000,0.10864000,-0.15305500,0.20988015,-1.74583455,-0.07497808
1603787414.81714416,-0.01085800,-0.01146800,1.02419000,-0.02904544,0.17004730,0.03262000,-0.17136000,-0.04805500,0.21762643,-1.74320374,-0.07804735
1603787414.87859702,-0.00854000,-0.01012600,1.02870400,0.02130827,0.03765082,-0.14238000,0.80864000,0.23194500,0.21236481,-1.74554224,-0.07483192
1603787414.94211984,-0.00927200,-0.01085800,1.03236400,-0.37585673,0.51592940,-0.07238000,-0.31136000,-0.11805500,0.21236481,-1.74554224,-0.07483192
1603787415.00442886,-0.01061400,-0.01146800,1.02492200,0.07475973,-0.04296789,0.10262000,0.21364000,-0.01305500,0.21002631,-1.74685764,-0.07556270
