1603871172.8555424,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871172.8555424,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871173.3562212,33,-279,89,73,69,89.85507246376812,-27.361564820270797
1603871173.3562212,25,80,89,71,70,88.57142857142858,8.440365275506633
1603871173.3562212,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871173.3562212,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871173.3562212,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871173.3562212,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871173.3562212,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871173.3562212,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871173.8476202,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871173.8476202,31,-135,89,72,69,89.85507246376812,-14.05798553291573
1603871173.8476202,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871173.8476202,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871173.8476202,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871173.8476202,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871173.8476202,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871173.8476202,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871174.3454127,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871174.3454127,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871174.3454127,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871174.3454127,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871174.3454127,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871174.3454127,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871174.3454127,21,158,88,76,71,87.32394366197184,16.333988693792744
1603871174.3454127,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871174.847512,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871174.847512,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871174.847512,25,80,88,71,71,87.32394366197184,8.440365275506633
1603871174.847512,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871174.847512,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871174.847512,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871174.847512,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871174.847512,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871175.356294,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871175.356294,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871175.356294,25,80,89,71,70,88.57142857142858,8.440365275506633
1603871175.356294,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871175.356294,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871175.356294,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871175.356294,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871175.9433696,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871175.9433696,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871175.9433696,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871175.9433696,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871175.9433696,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871175.9433696,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871175.9433696,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871176.5392523,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871176.5392523,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871176.5392523,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871176.5392523,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871176.5392523,31,-135,89,72,69,89.85507246376812,-14.05798553291573
1603871176.5392523,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871176.5392523,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871176.5392523,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871177.0460265,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871177.0460265,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871177.0460265,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871177.0460265,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871177.0460265,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871177.0460265,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871177.0460265,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871177.0460265,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871177.5124695,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871177.5124695,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871177.5124695,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871177.5124695,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871177.5124695,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871177.5124695,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871177.5124695,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871178.0465796,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871178.0465796,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871178.0465796,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871178.0465796,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871178.0465796,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871178.0465796,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871178.0465796,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871178.0465796,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871178.5455322,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871178.5455322,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871178.5455322,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871178.5455322,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871178.5455322,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871178.5455322,26,9,88,69,71,87.32394366197184,0.9563810345917811
1603871178.5455322,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871178.5455322,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871179.0756416,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871179.0756416,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871179.0756416,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871179.0756416,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871179.0756416,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871179.0756416,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871179.0756416,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871179.0756416,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871179.5418403,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871179.5418403,25,80,89,71,70,88.57142857142858,8.440365275506633
1603871179.5418403,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871179.5418403,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871179.5418403,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871179.5418403,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871179.5418403,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871180.1397135,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871180.1397135,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871180.1397135,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871180.1397135,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871180.1397135,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871180.1397135,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871180.1397135,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871180.1397135,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871180.6086495,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871180.6086495,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871180.6086495,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871180.6086495,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871180.6086495,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871180.6086495,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871180.6086495,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871180.6086495,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871181.0754237,27,-63,89,69,69,89.85507246376812,-6.665061502275082
1603871181.0754237,33,-279,89,73,69,89.85507246376812,-27.361564820270797
1603871181.0754237,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871181.0754237,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871181.0754237,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871181.0754237,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871181.0754237,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871181.6955743,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871181.6955743,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871181.6955743,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871181.6955743,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871181.6955743,31,-135,89,72,69,89.85507246376812,-14.05798553291573
1603871181.6955743,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871181.6955743,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871181.6955743,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871182.16143,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871182.16143,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871182.16143,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871182.16143,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871182.16143,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871182.16143,26,9,88,69,71,87.32394366197184,0.9563810345917811
1603871182.16143,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871182.16143,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871182.7493765,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871182.7493765,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871182.7493765,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871182.7493765,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871182.7493765,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871182.7493765,21,157,88,75,71,87.32394366197184,16.236070980753333
1603871182.7493765,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871183.4536145,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871183.4536145,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871183.4536145,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871183.4536145,25,80,89,71,70,88.57142857142858,8.440365275506633
1603871183.4536145,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871183.4536145,26,9,88,69,71,87.32394366197184,0.9563810345917811
1603871183.4536145,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871183.4536145,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871183.969928,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871183.969928,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871183.969928,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871183.969928,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871183.969928,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871183.969928,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871183.969928,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871183.969928,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871184.5039332,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871184.5039332,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871184.5039332,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871184.5039332,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871184.5039332,31,-135,89,72,69,89.85507246376812,-14.05798553291573
1603871184.5039332,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871184.5039332,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871184.5039332,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871185.030333,32,-207,89,74,70,88.57142857142858,-21.00437328468872
1603871185.030333,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871185.030333,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871185.030333,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871185.030333,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871185.030333,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871185.030333,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871185.030333,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871185.5774186,32,-207,89,74,69,89.85507246376812,-21.00437328468872
1603871185.5774186,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871185.5774186,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871185.5774186,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871185.5774186,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871185.5774186,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871185.5774186,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871185.5774186,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871186.1009474,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871186.1009474,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871186.1009474,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871186.1009474,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871186.1009474,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871186.1009474,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871186.1009474,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871186.1009474,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871186.5931141,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871186.5931141,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871186.5931141,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871186.5931141,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871186.5931141,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871186.5931141,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871186.5931141,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871186.5931141,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871187.104656,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871187.104656,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871187.104656,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871187.104656,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871187.104656,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871187.104656,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871187.104656,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871187.104656,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871187.5687954,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871187.5687954,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871187.5687954,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871187.5687954,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871187.5687954,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871187.5687954,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871187.5687954,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871187.5687954,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871188.0393791,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871188.0393791,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871188.0393791,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871188.0393791,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871188.0393791,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871188.0393791,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871188.0393791,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871188.0393791,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871188.564249,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871188.564249,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871188.564249,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871188.564249,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871188.564249,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871188.564249,26,9,88,70,71,87.32394366197184,0.9563810345917811
1603871188.564249,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871188.564249,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871189.082704,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871189.082704,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871189.082704,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871189.082704,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871189.082704,33,-279,89,73,70,88.57142857142858,-27.361564820270797
1603871189.082704,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871189.082704,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871189.082704,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871189.5948145,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871189.5948145,25,80,89,71,70,88.57142857142858,8.440365275506633
1603871189.5948145,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871189.5948145,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871189.5948145,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871189.5948145,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871189.5948145,21,157,88,75,70,88.57142857142858,16.236070980753333
1603871189.5948145,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871190.1706684,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871190.1706684,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871190.1706684,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871190.1706684,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871190.1706684,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871190.1706684,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871190.1706684,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871190.1706684,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871190.6622143,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871190.6622143,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871190.6622143,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871190.6622143,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871190.6622143,31,-136,89,73,70,88.57142857142858,-14.157945744790373
1603871190.6622143,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871190.6622143,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871191.348955,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871191.348955,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871191.348955,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871191.348955,32,-208,89,73,70,88.57142857142858,-21.096936185976894
1603871191.348955,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871191.348955,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871191.348955,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871191.348955,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871191.9153123,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871191.9153123,25,81,89,72,70,88.57142857142858,8.54432198150461
1603871191.9153123,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871191.9153123,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871191.9153123,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871191.9153123,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871191.9153123,21,158,88,76,70,88.57142857142858,16.333988693792744
1603871191.9153123,20,231,87,78,72,86.11111111111113,23.19357136790705
1603871192.5081375,27,-63,89,70,69,89.85507246376812,-6.665061502275082
1603871192.5081375,25,81,88,72,71,87.32394366197184,8.54432198150461
1603871192.5081375,32,-208,89,73,69,89.85507246376812,-21.096936185976894
1603871192.5081375,31,-135,89,72,70,88.57142857142858,-14.05798553291573
1603871192.5081375,33,-279,89,74,70,88.57142857142858,-27.361564820270797
1603871192.5081375,26,9,89,70,70,88.57142857142858,0.9563810345917811
1603871192.5081375,21,157,88,75,70,88.57142857142858,16.236070980753333
